qseqid,kingdom,phylum,class,order,family,genus,species,notes
"82deab5bdf64297244c5126e351144cf","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"82f158f8fc6c78937e948e58c25508d7","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe conica","ITS pipeline completed"
"8315bc01d39239bf65790c56e24c498c","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Hyphodontia","Unclassified","ITS pipeline completed"
"8320236d2c6e8b4c383efd393963e6fb","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta","Unclassified","ITS pipeline completed"
"8333927346091dd55915f749f1da8880","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Unclassified","Waitea circinata","ITS pipeline completed"
"833dea43df1d260b41805a686db6af31","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Unclassified","Unclassified","ITS pipeline completed"
"833ffd847e200f2747c52e93265117c7","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Unclassified","Unclassified","ITS pipeline completed"
"83512080df5fc8cce0448e9cd123086d","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Cephalotrichum","Cephalotrichum columnare","ITS pipeline completed"
"835ccce87ffbe255bd897bcd145d604b","Fungi","Ascomycota","Leotiomycetes","Helotiales","Discinellaceae","Pezoloma","Pezoloma ericae","ITS pipeline completed"
"83645c02c85fe4f3571c7e0da206dee1","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"8380d6c1bbbfe8bf8dbab321e966a19b","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Teichosporaceae","Pseudocyclothyriella","Unclassified","ITS pipeline completed"
"838a7588ec9183ba6afd24fd479d023a","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae","Tubeufia","Tubeufia helicomyces","ITS pipeline completed"
"8391c52628c7f5df16ca6c4f30d6e2e9","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unclassified","Chlamydocillium","Chlamydocillium antarcticum","ITS pipeline completed"
"83a3198df7ebd258da242c373a546352","Fungi","Ascomycota","Lecanoromycetes","Teloschistales","Unclassified","Antarctolichenia","Unclassified","ITS pipeline completed"
"83aa1c4bc73ebbc7d112718d24bdeff1","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae","Ambispora","Unclassified","ITS pipeline completed"
"83ae1d407b2809b75df3906f4ca39892","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pseudombrophilaceae","Lasiobolidium","Unclassified","ITS pipeline completed"
"83c48ed29121c52a7c7e5c4f64dfe455","Fungi","Ascomycota","Dothideomycetes","Unclassified","Unclassified","Peltaster","Unclassified","ITS pipeline completed"
"83d3f8e4e54cdffe2bcadbd09fdce2b0","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pyrenochaetopsidaceae","Pyrenochaetopsis","Pyrenochaetopsis confluens","ITS pipeline completed"
"83debbe05f67e631b9fe8aa21781d60a","Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"83e129f1547237f956bd603ad7bbffd5","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"83f096ebe713392e42ab89d36dd4fdf7","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"83fc132fb24c391e66f06258f1c53826","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormiella","Unclassified","ITS pipeline completed"
"842886a5e7b9017c27e6e2c8de4a07cb","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"842d2e08abfbc5ee5accd6790ddb4e8d","Viridiplantae","Chlorophyta","Chlorophyceae","Chaetopeltidales","Chaetopeltidaceae","Planophila","Planophila laetevirens","ITS pipeline completed"
"844c426346ddd8c0962c8b72292306b8","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Parachaetomium","Parachaetomium longiciliatum","ITS pipeline completed"
"8465debccffd877f43d2ca9d8d91e6bc","Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","Rhizophlyctidaceae","Rhizophlyctis","Unclassified","ITS pipeline completed"
"848bccdff2b0141d202ce05950aa01d3","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Unclassified","ITS pipeline completed"
"849c71339663d9b102689d15f33dcfe3","Fungi","Mucoromycota","Endogonomycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"84b6239c822c5d90a9416f546d5b701f","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia minipascua","ITS pipeline completed"
"84bd4eb505035d7364a6453a5e0670c7",NA,NA,NA,NA,NA,NA,NA,"Failed QC: no BLAST result passed Quality Control step (no BLAST result, too many N, alignment too short, low quality results)"
"84c42be25974c11b3cf42c2bc4ea2750","Fungi","Basidiomycota","Spiculogloeomycetes","Unclassified","Unclassified","Meniscomyces","Unclassified","ITS pipeline completed"
"84cc7a107c84aa4a96c2a353e3722ae7","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Unclassified","ITS pipeline completed"
"84dd358d1cc7d18a027084f041a0a8f2","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma tomentosum","ITS pipeline completed"
"850e18f06242f279a714ddae38159a16","Fungi","Rozellomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"853621e5465e0dfd637e7d2bfdffef45","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Unclassified","Unclassified","ITS pipeline completed"
"8539f7ca10e211fbb241823fe8fd236a","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces","Unclassified","ITS pipeline completed"
"853d0b0737669195014b3fcc4f0c08de","Fungi","Basidiomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"8556a8c0e714f7061ded86e4f2ac0c53","Fungi","Basidiomycota","Agaricomycetes","Gomphales","Gomphaceae","Gautieria","Gautieria fusella","ITS pipeline completed"
"855c9a6a907bf72f8fd9e8542bdda1cd","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","Periconia verrucosa","ITS pipeline completed"
"855d06fd15d047246f14f24358d9bc42","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium","Unclassified","ITS pipeline completed"
"85601d0351adb0f2460c04c775233ff7","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"8568c4a4e71b1e91cbe406ac0a564a9a","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma abortivum","ITS pipeline completed"
"8571627ddc47ba7f822a1c838b844ad9","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Unclassified","ITS pipeline completed"
"8572e6243d7cc3938ee352105c603be6","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"8573c567e78d88e5e9ecee24b7aa8656","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Unclassified","Unclassified","ITS pipeline completed"
"85996b79485dc0bce9e51dce42649d28","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Neocamarosporiaceae","Neocamarosporium","Neocamarosporium lamiacearum","ITS pipeline completed"
"859b9eeda3417eae63b453e5d9db07d5","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Mycosphaerella","Mycosphaerella latebrosa","ITS pipeline completed"
"859efb74c7809104dd937c3b0454e22a","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Unclassified","Unclassified","ITS pipeline completed"
"859fc8202ca620b2e01fdc086299c6c3","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria zollingeri","ITS pipeline completed"
"85acb01cf3b4c51329d2da99e61bc934","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Neocucurbitaria","Neocucurbitaria salicis-albae","ITS pipeline completed"
"85b76118f693a7ecc235cface7713d97","Fungi","Ascomycota","Leotiomycetes","Helotiales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"85bdbb8050cb540567dbdf343d48ce9c","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Microascus","Microascus alveolaris","ITS pipeline completed"
"85d287fdba325b1be7a398e3ea83c03e","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","Clavulinopsis laeticolor","ITS pipeline completed"
"85d2ada2795089dde45cf193984fb9fe","Viridiplantae","Chlorophyta","Chlorophyceae","Sphaeropleales","Radiococcaceae","Coenochloris","Unclassified","ITS pipeline completed"
"85d3c18d7f13e95439801a3db3bc245d",NA,NA,NA,NA,NA,NA,NA,"Failed QC: no BLAST result passed Quality Control step (no BLAST result, too many N, alignment too short, low quality results)"
"85d582b4b499cd2fb24686227a08e569","Fungi","Ascomycota","Leotiomycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"85d5a4af523a497c6c67a48a5955275c","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"85ee6464103f833c657d50ee80b69db0","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Wilcoxina","Wilcoxina rehmii","ITS pipeline completed"
"85fb379c39a75b5cc1a359d7c73dd095","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Unclassified","Unclassified","ITS pipeline completed"
"85fff56321595e2602abcca4eb2dcfe7","Fungi","Ascomycota","Sordariomycetes","Sordariales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"86007058aee4775cd320643214fb470d","Fungi","Glomeromycota","Glomeromycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"860dac8385592a453488d27340a6d7d6","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","Unclassified","ITS pipeline completed"
"8611108e148151b52face5def0156ed9","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Zopfiella","Unclassified","ITS pipeline completed"
"8617312e153aa3556d6e20fb2cc4971e","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Unclassified","Unclassified","ITS pipeline completed"
"86209f8b3015b2a875cf34d8e354b0f7","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","Unclassified","ITS pipeline completed"
"862e04e94b09f31c45fa619fd56342bf","Fungi","Basidiomycota","Agaricomycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"862e67a49c612f64eb2932213a023388","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"863532108db2b15c46e7f4bf59a80671","Viridiplantae","Chlorophyta","Chlorophyceae","Chaetopeltidales","Chaetopeltidaceae","Planophila","Planophila laetevirens","ITS pipeline completed"
"864538326e0946ebd42834bcf540969a","Viridiplantae","Anthophyta","Eudicotyledonae","Fagales","Betulaceae","Unclassified","Unclassified","ITS pipeline completed"
"866c87f5510d6cc495544fc75ec1ee06","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae","Unclassified","Unclassified","ITS pipeline completed"
"86704ee6345609ccd32a695d9f24e1ef","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Pseudolachnella","Pseudolachnella pachyderma","ITS pipeline completed"
"86758a2e0d80b0d669ca46b49962ee49","Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"867736ea9d7f54480838832d17b9b6de",NA,NA,NA,NA,NA,NA,NA,"Failed QC: no BLAST result passed Quality Control step (no BLAST result, too many N, alignment too short, low quality results)"
"868712124ea46f259b3f278da5afe668","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Lasionectriopsis","Lasionectriopsis spinosa","ITS pipeline completed"
"868884d11563a5e148c0d1a9cf9baedb","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus","Agaricus iesu-et-marthae","ITS pipeline completed"
"86a0dcbb3a4ec34308eda85efe34e3b2","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia","Unclassified","ITS pipeline completed"
"86b7bb3ec2226746ae50a639449e7892","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Basidioascus","Basidioascus persicus","ITS pipeline completed"
"86b98159190d6c5be726a89617102eab","Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"86c9f4f37b434b8a7a3f695430668bfc","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Unclassified","Unclassified","ITS pipeline completed"
"86d02741a2806ec76a2561c48e19f7a8","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiotremataceae","Atrocalyx","Atrocalyx bambusae","ITS pipeline completed"
"86d5474762cd2f42dc4060404d93bc21","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia","Unclassified","ITS pipeline completed"
"86dd3993fa0f93c8acbed53068e0becb","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Unclassified","ITS pipeline completed"
"86e400d610a01b024545960d8213d005","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Unclassified","ITS pipeline completed"
"86fc2ecf11429d08799d2eda6b5728eb","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Synfenestella","Synfenestella pyri","ITS pipeline completed"
"87218eaad06e336230da152b740460c0","Fungi","Ascomycota","Leotiomycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"8756b2f2c1bc579e19ca3a512dd2b92c","Fungi","Mucoromycota","Endogonomycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"87591b44aba831fd9411483302ec2f48","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Neodevriesiaceae","Neodevriesia","Unclassified","ITS pipeline completed"
"8761e03bf00aede1b487cdf0c0d6a6a0","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella diversispora","ITS pipeline completed"
"87636b9bb9545dd57d54bff8e74b7b72","Viridiplantae","Chlorophyta","Trebouxiophyceae","Trebouxiales","Trebouxiaceae","Myrmecia","Unclassified","ITS pipeline completed"
"876ed48e85f96b69edee1d2f30ddf1ee","Fungi","Ascomycota","Sordariomycetes","Sordariales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"8778b18134e1c722a9828e264e44004a","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","Conocybe praticola","ITS pipeline completed"
"87797e516a093c09a4c039240410fcf1","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","Entoloma cuspidiferum","ITS pipeline completed"
"877997e18129e80b91d19050d99a0acc","Fungi","Basidiomycota","Microbotryomycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"8789938916dfb1a89c059d7e8fee7cad","Fungi","Ascomycota","Dothideomycetes","Neodactylariales","Neodactylariaceae","Neodactylaria","Unclassified","ITS pipeline completed"
"8796a60e20727df1d4eab3191dba65e4","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"87a0eb2c2243b1052456322193618f38","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae","Diplodia","Diplodia corticola","ITS pipeline completed"
"87a91736bbac51e64ea02ec4702cb20f","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"87b6898a297238a7570740b398a86ccd","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Unclassified","Unclassified","ITS pipeline completed"
"87b742e4889e6209e01483f968c613f6","Fungi","Basidiomycota","Agaricomycetes","Amylocorticiales","Amylocorticiaceae","Amylocorticiellum","Unclassified","ITS pipeline completed"
"87bbe53433543cdecfa3fb5ccf666d57","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyphodiscus","Unclassified","ITS pipeline completed"
"87ee477483d0c944d88055ed3e27a9fb","Fungi","Ascomycota","Leotiomycetes","Helotiales","Unclassified","Cistella","Unclassified","ITS pipeline completed"
"87f15e8e50e4d24fd4d8b977ca913263","Fungi","Ascomycota","Dothideomycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"87f7ce11e2c3898006dbadc3ee748bb6","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"87f9c151bb2b32b4a05de048bc5460d7","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","Geastrum dolomiticum","ITS pipeline completed"
"87fc88af21b2bfc9aaa1d0d51e7dc7e5","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","Diatrype","Diatrype betulae","ITS pipeline completed"
"87ff922c53fc24a682bb88088d1f910b","Viridiplantae","Chlorophyta","Trebouxiophyceae","Trebouxiales","Trebouxiaceae","Trebouxia","Trebouxia impressa","ITS pipeline completed"
"8806060890cf8aad7fdc647d133a5a7b","Fungi","Ascomycota","Leotiomycetes","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"88069bbd10386171e96e3dfdd0a4f592","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Unclassified","Unclassified","ITS pipeline completed"
"8810367d78163cc6ad36908a4d413c65","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormia","Unclassified","ITS pipeline completed"
"88111787a4be4b6969851a02006d3b75","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Heterocephalacria","Unclassified","ITS pipeline completed"
"8815da5e44e0e63672a138717f467964","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium","Unclassified","ITS pipeline completed"
"8824b00187e8fab8d32d22550f5ab055","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"8827a3e30c59c76d6dd39e701e45ef75","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"882dfc6858c8c4207acfdd62ea859f94","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Unclassified","Unclassified","ITS pipeline completed"
"883ce308830d5afe4123aba81b55182e","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"884c0d4d6bb3b529265df47ff0b4af63","Fungi","Basidiomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"885c98f45f23125bed2f9d83e6279e7d","Fungi","Ascomycota","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"886c2156f5e623782911a36de6d3c11b","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"8882d4383197173db7087c26bb3331ee","Viridiplantae","Chlorophyta","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified","ITS pipeline completed"
"88a66ec20c71e269576c7219b8cc40df","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium anisopliae","ITS pipeline completed"
"88aa9fdc7af8f68964cb6840bdff2b7c","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Lachancea","Lachancea kluyveri","ITS pipeline completed"
